phenotype_id,phenotype_name,ecotype_id,value,replicate_id
66,At1 CFU2,6901,2.026,1
66,At1 CFU2,6903,4.359,1
66,At1 CFU2,6904,3.939,1
66,At1 CFU2,6905,4.16,1
66,At1 CFU2,6906,5.421,1
66,At1 CFU2,6907,3.343,1
66,At1 CFU2,6908,5.492,1
66,At1 CFU2,6909,5.036,1
66,At1 CFU2,6910,3.706,1
66,At1 CFU2,6911,2.721,1
66,At1 CFU2,6913,2.719,1
66,At1 CFU2,6914,3.42,1
66,At1 CFU2,6915,5.082,1
66,At1 CFU2,6916,2.591,1
66,At1 CFU2,6917,3.592,1
66,At1 CFU2,6918,5.502,1
66,At1 CFU2,6919,2.443,1
66,At1 CFU2,6920,4.506,1
66,At1 CFU2,6921,4.826,1
66,At1 CFU2,6922,3.207,1
66,At1 CFU2,6923,5.186,1
66,At1 CFU2,6924,5.012,1
66,At1 CFU2,6926,4.14,1
66,At1 CFU2,6927,4.269,1
66,At1 CFU2,6928,3.761,1
66,At1 CFU2,6929,4.194,1
66,At1 CFU2,6930,5.625,1
66,At1 CFU2,6931,5.556,1
66,At1 CFU2,6932,3.905,1
66,At1 CFU2,6933,6.497,1
66,At1 CFU2,6936,3.883,1
66,At1 CFU2,6937,5.736,1
66,At1 CFU2,6939,3.31,1
66,At1 CFU2,6940,4.988,1
66,At1 CFU2,6942,4.318,1
66,At1 CFU2,6943,4.223,1
66,At1 CFU2,6944,5.94,1
66,At1 CFU2,6945,1.86,1
66,At1 CFU2,6946,5.54,1
66,At1 CFU2,6951,3.096,1
66,At1 CFU2,6956,4.244,1
66,At1 CFU2,6957,2.068,1
66,At1 CFU2,6958,3.56,1
66,At1 CFU2,6959,5.316,1
66,At1 CFU2,6960,5.563,1
66,At1 CFU2,6961,5.271,1
66,At1 CFU2,6962,4.938,1
66,At1 CFU2,6963,5.275,1
66,At1 CFU2,6964,4.333,1
66,At1 CFU2,6965,5.215,1
66,At1 CFU2,6966,5.368,1
66,At1 CFU2,6967,4.789,1
66,At1 CFU2,6968,2.906,1
66,At1 CFU2,6969,1.877,1
66,At1 CFU2,6970,4.817,1
66,At1 CFU2,6971,4.142,1
66,At1 CFU2,6972,3.908,1
66,At1 CFU2,6973,4.056,1
66,At1 CFU2,6974,4.926,1
66,At1 CFU2,6975,6.24,1
66,At1 CFU2,6976,4.383,1
66,At1 CFU2,6978,4.526,1
66,At1 CFU2,6979,3.223,1
66,At1 CFU2,6980,4.945,1
66,At1 CFU2,6981,3.252,1
66,At1 CFU2,6982,5.248,1
66,At1 CFU2,6983,4.961,1
66,At1 CFU2,6984,5.1,1
66,At1 CFU2,6985,5.613,1
66,At1 CFU2,6988,3.555,1
66,At1 CFU2,7033,6.307,1
66,At1 CFU2,7081,4.645,1
66,At1 CFU2,7296,1.541,1
66,At1 CFU2,7323,3.203,1
66,At1 CFU2,7438,6.398,1
66,At1 CFU2,7461,5.513,1
66,At1 CFU2,7514,3.444,1
66,At1 CFU2,7515,5.063,1
66,At1 CFU2,7516,4.824,1
66,At1 CFU2,7517,3.232,1
66,At1 CFU2,7518,3.113,1
66,At1 CFU2,7519,5.724,1
66,At1 CFU2,7520,5.401,1
66,At1 CFU2,7521,5.331,1
66,At1 CFU2,7522,5.874,1
66,At1 CFU2,7523,3.826,1
66,At1 CFU2,7524,2.796,1
66,At1 CFU2,7525,4.431,1
66,At1 CFU2,7526,5.15,1
66,At1 CFU2,8213,5.463,1
66,At1 CFU2,8214,4.577,1
66,At1 CFU2,8215,6.248,1
66,At1 CFU2,8222,6.544,1
66,At1 CFU2,8230,3.769,1
66,At1 CFU2,8231,3.445,1
66,At1 CFU2,8233,2.763,1
66,At1 CFU2,8235,4.401,1
66,At1 CFU2,8236,3.043,1
66,At1 CFU2,8237,3.269,1
66,At1 CFU2,8239,4.47,1
66,At1 CFU2,8240,3.905,1
66,At1 CFU2,8241,2.449,1
66,At1 CFU2,8242,3.877,1
66,At1 CFU2,8243,5.468,1
66,At1 CFU2,8245,5.304,1
66,At1 CFU2,8247,4.803,1
66,At1 CFU2,8249,4.354,1
66,At1 CFU2,8254,3.967,1
66,At1 CFU2,8256,5.135,1
66,At1 CFU2,8258,4.935,1
66,At1 CFU2,8259,4.587,1
66,At1 CFU2,8264,4.585,1
66,At1 CFU2,8265,3.957,1
66,At1 CFU2,8270,2.995,1
66,At1 CFU2,8271,5.592,1
66,At1 CFU2,8274,5.911,1
66,At1 CFU2,8275,4.778,1
66,At1 CFU2,8283,4.759,1
66,At1 CFU2,8285,3.652,1
66,At1 CFU2,8290,4.464,1
66,At1 CFU2,8296,4.386,1
66,At1 CFU2,8297,5.639,1
66,At1 CFU2,8300,4.614,1
66,At1 CFU2,8306,5.86,1
66,At1 CFU2,8310,3.916,1
66,At1 CFU2,8311,3.74,1
66,At1 CFU2,8312,2.965,1
66,At1 CFU2,8313,3.896,1
66,At1 CFU2,8314,3.221,1
66,At1 CFU2,8323,5.464,1
66,At1 CFU2,8325,4.314,1
66,At1 CFU2,8326,4.662,1
66,At1 CFU2,8329,3.075,1
66,At1 CFU2,8334,5.194,1
66,At1 CFU2,8335,2.688,1
66,At1 CFU2,8337,3.403,1
66,At1 CFU2,8343,3.03,1
66,At1 CFU2,8351,4.791,1
66,At1 CFU2,8353,4.253,1
66,At1 CFU2,8354,6.548,1
66,At1 CFU2,8357,2.837,1
66,At1 CFU2,8365,4.845,1
66,At1 CFU2,8369,5.453,1
66,At1 CFU2,8374,4.208,1
66,At1 CFU2,8376,4.554,1
66,At1 CFU2,8378,4.787,1
66,At1 CFU2,8387,3.358,1
66,At1 CFU2,8388,2.302,1
66,At1 CFU2,8389,6.396,1
66,At1 CFU2,8395,4.117,1
66,At1 CFU2,8420,4.877,1
66,At1 CFU2,8422,5.56,1
66,At1 CFU2,8423,5.415,1
66,At1 CFU2,8424,5.614,1
66,At1 CFU2,8426,3.175,1
66,At1 CFU2,8430,4.371,1
66,At1 CFU2,9057,4.977,1
66,At1 CFU2,9058,5.757,1
67,As,5837,1.0,1
67,As,6008,0.167,1
67,As,6009,2.5,1
67,As,6016,0.333,1
67,As,6040,0.5,1
67,As,6042,0.333,1
67,As,6043,0.667,1
67,As,6046,1.0,1
67,As,6064,0.0,1
67,As,6074,4.2,1
67,As,6243,0.2,1
67,As,6709,1.5,1
67,As,6897,3.5,1
67,As,6898,0.833,1
67,As,6899,2.167,1
67,As,6900,4.833,1
67,As,6901,1.833,1
67,As,6903,1.167,1
67,As,6904,2.0,1
67,As,6905,1.833,1
67,As,6906,3.667,1
67,As,6907,0.0,1
67,As,6908,2.833,1
67,As,6909,1.667,1
67,As,6910,0.5,1
67,As,6911,0.5,1
67,As,6913,1.0,1
67,As,6914,0.333,1
67,As,6915,0.333,1
67,As,6916,2.833,1
67,As,6917,0.833,1
67,As,6918,3.0,1
67,As,6919,1.6,1
67,As,6920,1.167,1
67,As,6921,0.5,1
67,As,6922,1.833,1
67,As,6923,2.667,1
67,As,6924,1.0,1
67,As,6926,2.5,1
67,As,6927,1.5,1
67,As,6928,1.5,1
67,As,6929,2.333,1
67,As,6930,5.0,1
67,As,6931,0.833,1
67,As,6932,7.5,1
67,As,6933,1.333,1
67,As,6936,1.833,1
67,As,6937,3.167,1
67,As,6939,0.333,1
67,As,6940,5.0,1
67,As,6942,0.167,1
67,As,6943,2.333,1
67,As,6944,1.833,1
67,As,6945,0.333,1
67,As,6946,7.0,1
67,As,6951,1.833,1
67,As,6956,3.833,1
67,As,6957,0.333,1
67,As,6958,0.0,1
67,As,6959,2.333,1
67,As,6960,0.8,1
67,As,6961,3.667,1
67,As,6962,3.667,1
67,As,6963,2.167,1
67,As,6964,3.667,1
67,As,6965,1.0,1
67,As,6966,0.0,1
67,As,6967,2.167,1
67,As,6968,0.0,1
67,As,6969,0.167,1
67,As,6970,3.0,1
67,As,6971,0.167,1
67,As,6972,0.0,1
67,As,6973,0.667,1
67,As,6974,4.667,1
67,As,6975,3.667,1
67,As,6976,1.0,1
67,As,6978,2.833,1
67,As,6979,1.167,1
67,As,6980,2.167,1
67,As,6981,0.0,1
67,As,6982,1.833,1
67,As,6983,0.5,1
67,As,6984,1.667,1
67,As,6985,1.667,1
67,As,6988,1.833,1
67,As,7033,3.333,1
67,As,7081,2.5,1
67,As,7296,3.0,1
67,As,7323,2.167,1
67,As,7438,5.167,1
67,As,7461,3.167,1
67,As,7514,0.167,1
67,As,7515,1.667,1
67,As,7516,1.667,1
67,As,7517,1.5,1
67,As,7518,1.333,1
67,As,7519,4.0,1
67,As,7520,1.333,1
67,As,7521,2.0,1
67,As,7522,6.2,1
67,As,7523,0.5,1
67,As,7524,2.667,1
67,As,7525,1.8,1
67,As,7526,0.333,1
67,As,8213,2.333,1
67,As,8214,2.5,1
67,As,8215,4.333,1
67,As,8222,2.333,1
67,As,8230,3.667,1
67,As,8231,1.333,1
67,As,8233,2.0,1
67,As,8235,0.0,1
67,As,8236,0.333,1
67,As,8237,2.167,1
67,As,8239,1.667,1
67,As,8240,4.0,1
67,As,8241,0.333,1
67,As,8242,1.167,1
67,As,8243,1.167,1
67,As,8245,2.5,1
67,As,8247,2.333,1
67,As,8249,3.167,1
67,As,8254,0.5,1
67,As,8256,1.5,1
67,As,8258,2.5,1
67,As,8259,3.833,1
67,As,8264,0.833,1
67,As,8265,2.333,1
67,As,8270,0.4,1
67,As,8271,2.333,1
67,As,8274,3.5,1
67,As,8275,2.0,1
67,As,8283,0.6,1
67,As,8285,1.333,1
67,As,8290,1.5,1
67,As,8296,0.0,1
67,As,8297,2.667,1
67,As,8300,0.667,1
67,As,8306,3.0,1
67,As,8310,0.333,1
67,As,8311,2.333,1
67,As,8312,1.833,1
67,As,8313,2.0,1
67,As,8314,0.0,1
67,As,8323,0.5,1
67,As,8325,1.667,1
67,As,8326,1.667,1
67,As,8329,1.333,1
67,As,8334,0.333,1
67,As,8335,0.333,1
67,As,8337,2.167,1
67,As,8343,0.2,1
67,As,8351,0.8,1
67,As,8353,0.167,1
67,As,8354,0.833,1
67,As,8357,0.833,1
67,As,8365,1.833,1
67,As,8369,0.5,1
67,As,8374,0.333,1
67,As,8376,0.333,1
67,As,8378,4.5,1
67,As,8387,2.333,1
67,As,8388,0.5,1
67,As,8389,2.667,1
67,As,8395,1.833,1
67,As,8420,0.833,1
67,As,8422,1.333,1
67,As,8423,2.167,1
67,As,8424,4.667,1
67,As,8426,1.167,1
67,As,8430,1.2,1
67,As,9057,3.667,1
67,As,9058,3.833,1
68,As CFU2,5837,3.528,1
68,As CFU2,6008,4.451,1
68,As CFU2,6009,5.091,1
68,As CFU2,6016,4.577,1
68,As CFU2,6040,5.176,1
68,As CFU2,6042,4.391,1
68,As CFU2,6043,4.589,1
68,As CFU2,6046,4.757,1
68,As CFU2,6064,4.323,1
68,As CFU2,6074,4.76,1
68,As CFU2,6243,5.5,1
68,As CFU2,6709,3.221,1
68,As CFU2,6897,2.638,1
68,As CFU2,6898,5.619,1
68,As CFU2,6899,5.34,1
68,As CFU2,6900,6.168,1
68,As CFU2,6901,2.262,1
68,As CFU2,6903,5.464,1
68,As CFU2,6904,4.719,1
68,As CFU2,6905,4.566,1
68,As CFU2,6906,3.557,1
68,As CFU2,6907,4.495,1
68,As CFU2,6908,4.107,1
68,As CFU2,6909,5.779,1
68,As CFU2,6910,2.696,1
68,As CFU2,6911,3.664,1
68,As CFU2,6913,4.824,1
68,As CFU2,6914,3.794,1
68,As CFU2,6915,4.401,1
68,As CFU2,6916,4.021,1
68,As CFU2,6917,5.136,1
68,As CFU2,6918,4.875,1
68,As CFU2,6919,3.439,1
68,As CFU2,6920,3.637,1
68,As CFU2,6921,4.775,1
68,As CFU2,6922,4.482,1
68,As CFU2,6923,4.638,1
68,As CFU2,6924,4.024,1
68,As CFU2,6926,3.941,1
68,As CFU2,6927,5.291,1
68,As CFU2,6928,4.821,1
68,As CFU2,6929,4.34,1
68,As CFU2,6930,3.854,1
68,As CFU2,6931,4.854,1
68,As CFU2,6932,3.091,1
68,As CFU2,6933,3.097,1
68,As CFU2,6936,3.05,1
68,As CFU2,6937,4.588,1
68,As CFU2,6939,4.552,1
68,As CFU2,6940,5.913,1
68,As CFU2,6942,4.23,1
68,As CFU2,6943,4.452,1
68,As CFU2,6944,3.492,1
68,As CFU2,6945,4.935,1
68,As CFU2,6946,4.847,1
68,As CFU2,6951,3.445,1
68,As CFU2,6956,4.977,1
68,As CFU2,6957,1.409,1
68,As CFU2,6958,3.441,1
68,As CFU2,6959,4.295,1
68,As CFU2,6960,4.554,1
68,As CFU2,6961,5.288,1
68,As CFU2,6962,4.74,1
68,As CFU2,6963,5.061,1
68,As CFU2,6964,4.837,1
68,As CFU2,6965,4.316,1
68,As CFU2,6966,3.975,1
68,As CFU2,6967,5.451,1
68,As CFU2,6968,4.025,1
68,As CFU2,6969,3.193,1
68,As CFU2,6970,3.413,1
68,As CFU2,6971,4.511,1
68,As CFU2,6972,4.592,1
68,As CFU2,6973,4.848,1
68,As CFU2,6974,3.8,1
68,As CFU2,6975,4.037,1
68,As CFU2,6976,3.73,1
68,As CFU2,6978,5.26,1
68,As CFU2,6979,4.91,1
68,As CFU2,6980,5.185,1
68,As CFU2,6981,2.709,1
68,As CFU2,6982,5.078,1
68,As CFU2,6983,4.895,1
68,As CFU2,6984,4.57,1
68,As CFU2,6985,3.138,1
68,As CFU2,6988,4.429,1
68,As CFU2,7033,3.354,1
68,As CFU2,7081,4.2,1
68,As CFU2,7296,3.809,1
68,As CFU2,7323,5.407,1
68,As CFU2,7438,5.676,1
68,As CFU2,7461,3.284,1
68,As CFU2,7514,3.913,1
68,As CFU2,7515,5.476,1
68,As CFU2,7516,3.155,1
68,As CFU2,7517,4.764,1
68,As CFU2,7518,3.292,1
68,As CFU2,7519,5.578,1
68,As CFU2,7520,4.939,1
68,As CFU2,7521,4.429,1
68,As CFU2,7522,4.165,1
68,As CFU2,7523,4.324,1
68,As CFU2,7524,5.075,1
68,As CFU2,7525,4.065,1
68,As CFU2,7526,4.383,1
68,As CFU2,8213,4.922,1
68,As CFU2,8214,3.815,1
68,As CFU2,8215,5.237,1
68,As CFU2,8222,5.428,1
68,As CFU2,8230,3.597,1
68,As CFU2,8231,4.093,1
68,As CFU2,8233,4.988,1
68,As CFU2,8235,5.055,1
68,As CFU2,8236,3.688,1
68,As CFU2,8237,3.998,1
68,As CFU2,8239,3.212,1
68,As CFU2,8240,4.088,1
68,As CFU2,8241,3.977,1
68,As CFU2,8242,5.007,1
68,As CFU2,8243,4.851,1
68,As CFU2,8245,4.44,1
68,As CFU2,8247,5.032,1
68,As CFU2,8249,5.594,1
68,As CFU2,8254,4.604,1
68,As CFU2,8256,5.966,1
68,As CFU2,8258,5.554,1
68,As CFU2,8259,5.733,1
68,As CFU2,8264,4.003,1
68,As CFU2,8265,3.963,1
68,As CFU2,8270,4.664,1
68,As CFU2,8271,5.066,1
68,As CFU2,8274,4.34,1
68,As CFU2,8275,3.416,1
68,As CFU2,8283,4.631,1
68,As CFU2,8285,5.118,1
68,As CFU2,8290,3.553,1
68,As CFU2,8296,4.377,1
68,As CFU2,8297,4.3,1
68,As CFU2,8300,4.415,1
68,As CFU2,8306,4.917,1
68,As CFU2,8310,3.972,1
68,As CFU2,8311,3.141,1
68,As CFU2,8312,4.643,1
68,As CFU2,8313,4.298,1
68,As CFU2,8314,4.279,1
68,As CFU2,8323,4.639,1
68,As CFU2,8325,3.859,1
68,As CFU2,8326,4.258,1
68,As CFU2,8329,4.655,1
68,As CFU2,8334,4.231,1
68,As CFU2,8335,3.656,1
68,As CFU2,8337,3.813,1
68,As CFU2,8343,4.252,1
68,As CFU2,8351,5.197,1
68,As CFU2,8353,5.054,1
68,As CFU2,8354,5.202,1
68,As CFU2,8357,3.753,1
68,As CFU2,8365,3.643,1
68,As CFU2,8369,5.102,1
68,As CFU2,8374,4.715,1
68,As CFU2,8376,3.816,1
68,As CFU2,8378,3.611,1
68,As CFU2,8387,5.447,1
68,As CFU2,8388,3.668,1
68,As CFU2,8389,5.8,1
68,As CFU2,8395,4.068,1
68,As CFU2,8420,4.965,1
68,As CFU2,8422,4.853,1
68,As CFU2,8423,5.227,1
68,As CFU2,8424,2.173,1
68,As CFU2,8426,4.831,1
68,As CFU2,8430,5.445,1
68,As CFU2,9057,3.826,1
68,As CFU2,9058,4.513,1
69,Bs,5837,5.333,1
69,Bs,6008,2.333,1
69,Bs,6009,1.5,1
69,Bs,6016,4.0,1
69,Bs,6040,1.333,1
69,Bs,6042,5.5,1
69,Bs,6043,1.5,1
69,Bs,6046,3.75,1
69,Bs,6064,6.333,1
69,Bs,6074,5.75,1
69,Bs,6243,6.5,1
69,Bs,6709,7.167,1
69,Bs,6897,7.667,1
69,Bs,6898,6.833,1
69,Bs,6899,5.5,1
69,Bs,6900,6.5,1
69,Bs,6901,6.667,1
69,Bs,6903,7.167,1
69,Bs,6904,8.0,1
69,Bs,6905,6.667,1
69,Bs,6906,6.833,1
69,Bs,6907,4.2,1
69,Bs,6908,9.833,1
69,Bs,6909,9.75,1
69,Bs,6910,4.0,1
69,Bs,6911,3.667,1
69,Bs,6913,2.0,1
69,Bs,6914,7.0,1
69,Bs,6915,4.667,1
69,Bs,6916,6.667,1
69,Bs,6917,3.25,1
69,Bs,6918,4.667,1
69,Bs,6919,8.0,1
69,Bs,6920,7.0,1
69,Bs,6921,4.5,1
69,Bs,6922,4.333,1
69,Bs,6923,5.5,1
69,Bs,6924,1.833,1
69,Bs,6926,8.667,1
69,Bs,6927,6.667,1
69,Bs,6928,6.0,1
69,Bs,6929,3.833,1
69,Bs,6930,8.167,1
69,Bs,6931,8.333,1
69,Bs,6932,9.5,1
69,Bs,6933,2.167,1
69,Bs,6936,5.833,1
69,Bs,6937,7.5,1
69,Bs,6939,8.5,1
69,Bs,6940,6.8,1
69,Bs,6942,8.5,1
69,Bs,6943,6.333,1
69,Bs,6944,6.333,1
69,Bs,6945,2.833,1
69,Bs,6946,8.833,1
69,Bs,6951,5.0,1
69,Bs,6956,7.0,1
69,Bs,6957,8.0,1
69,Bs,6958,2.0,1
69,Bs,6959,2.0,1
69,Bs,6960,5.0,1
69,Bs,6961,6.333,1
69,Bs,6962,9.167,1
69,Bs,6963,3.5,1
69,Bs,6964,5.167,1
69,Bs,6965,2.8,1
69,Bs,6966,3.5,1
69,Bs,6967,7.167,1
69,Bs,6968,4.833,1
69,Bs,6969,4.667,1
69,Bs,6970,5.167,1
69,Bs,6971,7.0,1
69,Bs,6972,7.667,1
69,Bs,6973,4.667,1
69,Bs,6974,9.833,1
69,Bs,6975,2.833,1
69,Bs,6976,6.167,1
69,Bs,6978,7.167,1
69,Bs,6979,3.833,1
69,Bs,6980,5.333,1
69,Bs,6981,3.333,1
69,Bs,6982,6.2,1
69,Bs,6983,7.667,1
69,Bs,6984,6.0,1
69,Bs,6985,5.667,1
69,Bs,6988,8.333,1
69,Bs,7033,7.833,1
69,Bs,7081,4.0,1
69,Bs,7296,3.5,1
69,Bs,7323,6.833,1
69,Bs,7438,9.5,1
69,Bs,7461,6.333,1
69,Bs,7514,6.667,1
69,Bs,7515,7.167,1
69,Bs,7516,6.333,1
69,Bs,7517,6.167,1
69,Bs,7518,5.5,1
69,Bs,7519,9.333,1
69,Bs,7520,4.833,1
69,Bs,7521,8.167,1
69,Bs,7522,9.833,1
69,Bs,7523,6.0,1
69,Bs,7524,8.333,1
69,Bs,7525,8.333,1
69,Bs,7526,5.0,1
69,Bs,8213,8.167,1
69,Bs,8214,4.333,1
69,Bs,8215,5.667,1
69,Bs,8222,4.6,1
69,Bs,8230,6.667,1
69,Bs,8231,8.667,1
69,Bs,8233,1.667,1
69,Bs,8235,8.0,1
69,Bs,8236,2.0,1
69,Bs,8237,5.167,1
69,Bs,8239,10.0,1
69,Bs,8240,5.5,1
69,Bs,8241,3.333,1
69,Bs,8242,3.5,1
69,Bs,8243,6.333,1
69,Bs,8245,8.167,1
69,Bs,8247,6.667,1
69,Bs,8249,2.667,1
69,Bs,8254,8.167,1
69,Bs,8256,5.0,1
69,Bs,8258,8.167,1
69,Bs,8259,9.167,1
69,Bs,8264,8.333,1
69,Bs,8265,6.833,1
69,Bs,8270,8.5,1
69,Bs,8271,5.667,1
69,Bs,8274,8.5,1
69,Bs,8275,5.6,1
69,Bs,8283,2.75,1
69,Bs,8285,3.833,1
69,Bs,8290,0.5,1
69,Bs,8296,7.333,1
69,Bs,8297,8.833,1
69,Bs,8300,5.333,1
69,Bs,8306,7.4,1
69,Bs,8310,5.667,1
69,Bs,8311,7.167,1
69,Bs,8312,2.0,1
69,Bs,8313,3.667,1
69,Bs,8314,0.5,1
69,Bs,8323,3.5,1
69,Bs,8325,5.167,1
69,Bs,8326,8.0,1
69,Bs,8329,6.0,1
69,Bs,8334,3.833,1
69,Bs,8335,2.6,1
69,Bs,8337,2.167,1
69,Bs,8343,3.667,1
69,Bs,8351,6.5,1
69,Bs,8353,0.667,1
69,Bs,8354,7.833,1
69,Bs,8357,6.667,1
69,Bs,8365,8.333,1
69,Bs,8369,7.167,1
69,Bs,8374,9.0,1
69,Bs,8376,3.833,1
69,Bs,8378,5.667,1
69,Bs,8387,4.833,1
69,Bs,8388,6.167,1
69,Bs,8389,6.833,1
69,Bs,8395,2.333,1
69,Bs,8420,5.4,1
69,Bs,8422,6.5,1
69,Bs,8423,4.833,1
69,Bs,8424,8.667,1
69,Bs,8426,4.0,1
69,Bs,8430,2.167,1
69,Bs,9057,7.0,1
69,Bs,9058,6.5,1
70,Bs CFU2,5837,4.222,1
70,Bs CFU2,6008,3.781,1
70,Bs CFU2,6009,5.556,1
70,Bs CFU2,6016,4.981,1
70,Bs CFU2,6040,4.721,1
70,Bs CFU2,6042,6.187,1
70,Bs CFU2,6043,4.848,1
70,Bs CFU2,6046,4.187,1
70,Bs CFU2,6064,5.027,1
70,Bs CFU2,6074,5.889,1
70,Bs CFU2,6243,3.204,1
70,Bs CFU2,6709,3.395,1
70,Bs CFU2,6897,5.96,1
70,Bs CFU2,6898,4.894,1
70,Bs CFU2,6899,5.446,1
70,Bs CFU2,6900,4.67,1
70,Bs CFU2,6901,4.773,1
70,Bs CFU2,6903,4.05,1
70,Bs CFU2,6904,2.829,1
70,Bs CFU2,6905,5.292,1
70,Bs CFU2,6906,4.518,1
70,Bs CFU2,6907,3.869,1
70,Bs CFU2,6908,5.025,1
70,Bs CFU2,6909,4.247,1
70,Bs CFU2,6910,2.596,1
70,Bs CFU2,6911,4.17,1
70,Bs CFU2,6913,5.093,1
70,Bs CFU2,6914,1.449,1
70,Bs CFU2,6915,4.953,1
70,Bs CFU2,6916,4.398,1
70,Bs CFU2,6917,5.326,1
70,Bs CFU2,6918,6.242,1
70,Bs CFU2,6919,3.965,1
70,Bs CFU2,6920,4.141,1
70,Bs CFU2,6921,4.623,1
70,Bs CFU2,6922,4.257,1
70,Bs CFU2,6923,4.103,1
70,Bs CFU2,6924,4.183,1
70,Bs CFU2,6926,4.252,1
70,Bs CFU2,6927,3.713,1
70,Bs CFU2,6928,4.122,1
70,Bs CFU2,6929,4.136,1
70,Bs CFU2,6930,2.755,1
70,Bs CFU2,6931,4.414,1
70,Bs CFU2,6932,2.397,1
70,Bs CFU2,6933,4.409,1
70,Bs CFU2,6936,3.985,1
70,Bs CFU2,6937,4.211,1
70,Bs CFU2,6939,4.678,1
70,Bs CFU2,6940,4.514,1
70,Bs CFU2,6942,2.348,1
70,Bs CFU2,6943,3.443,1
70,Bs CFU2,6944,4.507,1
70,Bs CFU2,6945,4.682,1
70,Bs CFU2,6946,3.803,1
70,Bs CFU2,6951,4.655,1
70,Bs CFU2,6956,5.158,1
70,Bs CFU2,6957,4.78,1
70,Bs CFU2,6958,5.105,1
70,Bs CFU2,6959,4.442,1
70,Bs CFU2,6960,5.204,1
70,Bs CFU2,6961,5.137,1
70,Bs CFU2,6962,5.963,1
70,Bs CFU2,6963,4.631,1
70,Bs CFU2,6964,5.97,1
70,Bs CFU2,6965,3.93,1
70,Bs CFU2,6966,3.324,1
70,Bs CFU2,6967,4.61,1
70,Bs CFU2,6968,4.736,1
70,Bs CFU2,6969,5.826,1
70,Bs CFU2,6970,4.744,1
70,Bs CFU2,6971,4.402,1
70,Bs CFU2,6972,3.783,1
70,Bs CFU2,6973,3.87,1
70,Bs CFU2,6974,4.311,1
70,Bs CFU2,6975,3.691,1
70,Bs CFU2,6976,3.664,1
70,Bs CFU2,6978,5.215,1
70,Bs CFU2,6979,4.583,1
70,Bs CFU2,6980,3.455,1
70,Bs CFU2,6981,3.413,1
70,Bs CFU2,6982,4.664,1
70,Bs CFU2,6983,4.103,1
70,Bs CFU2,6984,3.09,1
70,Bs CFU2,6985,6.225,1
70,Bs CFU2,6988,6.461,1
70,Bs CFU2,7033,5.516,1
70,Bs CFU2,7081,5.589,1
70,Bs CFU2,7296,2.662,1
70,Bs CFU2,7323,4.366,1
70,Bs CFU2,7438,4.4,1
70,Bs CFU2,7461,5.141,1
70,Bs CFU2,7514,4.729,1
70,Bs CFU2,7515,3.41,1
70,Bs CFU2,7516,5.323,1
70,Bs CFU2,7517,3.733,1
70,Bs CFU2,7518,2.645,1
70,Bs CFU2,7519,1.128,1
70,Bs CFU2,7520,6.356,1
70,Bs CFU2,7521,3.164,1
70,Bs CFU2,7522,5.223,1
70,Bs CFU2,7523,3.338,1
70,Bs CFU2,7524,2.896,1
70,Bs CFU2,7525,3.688,1
70,Bs CFU2,7526,3.947,1
70,Bs CFU2,8213,3.538,1
70,Bs CFU2,8214,2.748,1
70,Bs CFU2,8215,5.552,1
70,Bs CFU2,8222,3.992,1
70,Bs CFU2,8230,2.838,1
70,Bs CFU2,8231,4.774,1
70,Bs CFU2,8233,5.114,1
70,Bs CFU2,8235,4.218,1
70,Bs CFU2,8236,4.264,1
70,Bs CFU2,8237,5.209,1
70,Bs CFU2,8239,5.39,1
70,Bs CFU2,8240,4.439,1
70,Bs CFU2,8241,3.639,1
70,Bs CFU2,8242,4.589,1
70,Bs CFU2,8243,2.623,1
70,Bs CFU2,8245,3.779,1
70,Bs CFU2,8247,5.058,1
70,Bs CFU2,8249,5.051,1
70,Bs CFU2,8254,2.702,1
70,Bs CFU2,8256,3.817,1
70,Bs CFU2,8258,4.007,1
70,Bs CFU2,8259,4.334,1
70,Bs CFU2,8264,4.511,1
70,Bs CFU2,8265,4.867,1
70,Bs CFU2,8270,3.729,1
70,Bs CFU2,8271,3.752,1
70,Bs CFU2,8274,4.621,1
70,Bs CFU2,8275,3.938,1
70,Bs CFU2,8283,5.612,1
70,Bs CFU2,8285,4.174,1
70,Bs CFU2,8290,4.095,1
70,Bs CFU2,8296,3.178,1
70,Bs CFU2,8297,4.263,1
70,Bs CFU2,8300,5.401,1
70,Bs CFU2,8306,3.3,1
70,Bs CFU2,8310,5.158,1
70,Bs CFU2,8311,3.395,1
70,Bs CFU2,8312,3.492,1
70,Bs CFU2,8313,4.712,1
70,Bs CFU2,8314,5.563,1
70,Bs CFU2,8323,3.575,1
70,Bs CFU2,8325,4.676,1
70,Bs CFU2,8326,5.371,1
70,Bs CFU2,8329,4.983,1
70,Bs CFU2,8334,3.508,1
70,Bs CFU2,8335,5.463,1
70,Bs CFU2,8337,4.51,1
70,Bs CFU2,8343,4.945,1
70,Bs CFU2,8351,4.359,1
70,Bs CFU2,8353,4.834,1
70,Bs CFU2,8354,5.754,1
70,Bs CFU2,8357,4.802,1
70,Bs CFU2,8365,4.92,1
70,Bs CFU2,8369,4.799,1
70,Bs CFU2,8374,6.28,1
70,Bs CFU2,8376,5.901,1
70,Bs CFU2,8378,5.016,1
70,Bs CFU2,8387,4.55,1
70,Bs CFU2,8388,4.43,1
70,Bs CFU2,8389,3.157,1
